"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-01-11059","01","01-04","G210917E61872N",398283,624,"2009-08-03T00:00:00",-149.08258949999998,61.872527500000004,6,0.060332451086482,0,0,0,9,"",1,-149.0846529283797,61.873502197060446,1821.0532,1969.4735,1905.0806,1905.1047,30.053265,327.6310005187988,8,"COPDEM30",306
"RGI2000-v7.0-G-01-11060","01","01-04","G210911E61869N",398275,624,"2009-08-03T00:00:00",-149.08892449251286,61.869198499999996,6,0.035112615308854,0,0,0,9,"",1,-149.0910701567769,61.86943541354626,1827.6764,1940.8647,1896.3745,1892.597,26.94477,287.02589416503906,7,"COPDEM30",261
"RGI2000-v7.0-G-01-11061","01","01-04","G210904E61869N",398262,624,"2009-08-03T00:00:00",-149.09633384071452,61.869085999999996,6,0.089136355167841,0,0,0,9,"",1,-149.0992376811552,61.87038860510858,1562.9064,1740.3,1662.831,1661.6254,25.592571,328.27112007141113,8,"COPDEM30",404
"RGI2000-v7.0-G-01-11062","01","01-04","G210896E61859N",398243,624,"2009-08-03T00:00:00",-149.10347991236847,61.860977000000005,6,0.617732092861659,0,0,0,9,"",1,-149.11085185794744,61.866978047971294,1460.1268,1884.365,1703.838,1692.8268,19.374952,343.0444393157959,1,"COPDEM30",1365
"RGI2000-v7.0-G-01-11063","01","01-04","G210878E61859N",398212,624,"2009-08-03T00:00:00",-149.12153791883358,61.8581645,6,0.933748567101165,0,0,0,9,"",1,-149.12916072988955,61.86265512579411,1443.2034,1850.2084,1607.3379,1608.746,17.449568,341.2377414703369,1,"COPDEM30",1540
"RGI2000-v7.0-G-01-11064","01","01-04","G210855E61860N",398176,624,"2009-08-03T00:00:00",-149.14450805129366,61.8604095,6,0.082844201362276,0,0,0,9,"",1,-149.14608948866115,61.86262544575196,1531.2258,1762.1724,1633.1528,1638.8341,26.444431,348.44278717041016,1,"COPDEM30",516
"RGI2000-v7.0-G-01-11065","01","01-04","G210812E61849N",398104,624,"2009-08-03T00:00:00",-149.18824371763424,61.849829,6,0.263828677206802,0,0,0,9,"",1,-149.19381991847283,61.85205995412415,1571.8557,1772.8518,1663.6565,1666.551,18.920057,309.74612045288086,8,"COPDEM30",722
"RGI2000-v7.0-G-01-11066","01","01-04","G210789E61846N",398062,624,"2009-08-03T00:00:00",-149.2092095136686,61.8519625,6,1.164160586652902,0,0,0,9,"",1,-149.20899520306824,61.86020575406611,1364.5096,1787.4539,1499.6584,1536.8446,11.822957,14.314273,1,"COPDEM30",2119
"RGI2000-v7.0-G-01-11067","01","01-04","G210777E61840N",398041,624,"2009-08-03T00:00:00",-149.22403442356392,61.840143499999996,6,0.02611920671426,0,0,0,9,"",1,-149.2243732361822,61.84088771269417,1549.0372,1650.5331,1610.6534,1607.6799,23.017504,336.82387351989746,8,"COPDEM30",276
"RGI2000-v7.0-G-01-11068","01","01-04","G210940E61870N",398332,624,"2009-08-03T00:00:00",-149.06280665313164,61.871079,6,0.78058593922297,0,0,0,9,"Mint Glacier",1,-149.06059146745207,61.86396906789655,1499.0205,1827.3964,1650.0732,1645.9447,11.591899,208.7384490966797,6,"COPDEM30",1532
"RGI2000-v7.0-G-01-11069","01","01-04","G210950E61868N",398354,624,"2009-08-03T00:00:00",-149.04907727916844,61.86808,6,0.068371472179133,0,0,0,9,"",1,-149.0527924418075,61.86866514139944,1627.0309,1770.3619,1703.0337,1702.7148,19.474525,294.1091384887696,8,"COPDEM30",391
"RGI2000-v7.0-G-01-11070","01","01-04","G210950E61860N",398353,624,"2009-08-03T00:00:00",-149.04685251892533,61.862855499999995,6,0.368425497180878,0,0,0,9,"",1,-149.05807860747296,61.86185167404821,1462.4921,1854.3159,1717.52,1698.5663,19.160027,298.66622161865234,8,"COPDEM30",1075
"RGI2000-v7.0-G-01-11071","01","01-04","G210965E61860N",398367,624,"2009-08-03T00:00:00",-149.0349792713358,61.860145,6,0.042130124977183,0,0,0,9,"",1,-149.03305325349893,61.86120956666565,1650.1615,1840.0527,1746.5764,1745.9491,25.605463,68.39287,3,"COPDEM30",401
"RGI2000-v7.0-G-01-11072","01","01-04","G210965E61867N",398369,624,"2009-08-03T00:00:00",-149.03429670750796,61.867053999999996,6,0.073283053738625,0,0,0,9,"",1,-149.03297180634084,61.868582495408006,1548.9236,1684.6816,1626.7314,1624.3214,18.401709,14.310136,1,"COPDEM30",421
"RGI2000-v7.0-G-01-11073","01","01-04","G210952E61876N",398356,624,"2009-08-03T00:00:00",-149.04416331226767,61.878137499999994,6,0.372910826735375,0,0,0,9,"",1,-149.0425752222931,61.88255628370894,1527.1293,1967.9073,1789.8501,1790.0808,22.875446,49.92584,2,"COPDEM30",1342
"RGI2000-v7.0-G-01-11074","01","01-04","G210956E61847N",398361,624,"2009-08-03T00:00:00",-149.04382530111525,61.847386,6,0.145025982676262,0,0,0,9,"",1,-149.04826698991897,61.84987484934599,1545.4827,1716.056,1645.7513,1640.585,15.083646,348.7429714202881,1,"COPDEM30",716
"RGI2000-v7.0-G-01-11075","01","01-04","G210960E61831N",398364,624,"2009-08-03T00:00:00",-149.03848977546596,61.831427500000004,6,0.321462059557719,0,0,0,9,"",1,-149.04492508929604,61.83564666797289,1444.5289,1769.6139,1585.3055,1591.05,23.882507,304.02801513671875,8,"COPDEM30",1078
"RGI2000-v7.0-G-01-11076","01","01-04","G211042E61946N",398528,624,"2009-08-03T00:00:00",-148.9575012348203,61.946426,6,0.029714360402377,0,0,0,9,"",1,-148.95962361960324,61.945991924985606,1638.4413,1706.9258,1685.3047,1683.447,18.039295,289.0831451416016,7,"COPDEM30",161
"RGI2000-v7.0-G-01-11077","01","01-04","G211061E61956N",398575,624,"2009-08-03T00:00:00",-148.93892720612814,61.955669,6,0.231426985149192,0,0,0,9,"",1,-148.93546287047076,61.9596901354851,1708.6772,1971.6262,1824.8134,1832.222,18.537807,29.076838,2,"COPDEM30",865
"RGI2000-v7.0-G-01-11078","01","01-04","G211072E61952N",398587,624,"2009-08-03T00:00:00",-148.92962678584695,61.9533455,6,0.257546233148198,0,0,0,9,"",1,-148.9233230636288,61.95674114545603,1610.8811,1878.6344,1773.5889,1763.528,19.642927,12.204134,1,"COPDEM30",819
"RGI2000-v7.0-G-01-11079","01","01-04","G211081E61954N",398610,624,"2009-08-03T00:00:00",-148.9188483520124,61.9547945,6,0.036008374317729,0,0,0,9,"",1,-148.92152754574707,61.95645811805334,1622.1141,1777.8477,1721.6578,1707.547,22.10188,326.6225357055664,8,"COPDEM30",413
"RGI2000-v7.0-G-01-11080","01","01-04","G211047E61959N",398544,624,"2009-08-03T00:00:00",-148.95099202785514,61.9609355,6,1.288025021736021,0,0,0,9,"",1,-148.9644285129512,61.95319719589368,1578.756,1960.9989,1758.9225,1766.3329,14.205538,263.90162658691406,7,"COPDEM30",2194
"RGI2000-v7.0-G-01-11081","01","01-04","G211041E61970N",398522,624,"2009-08-03T00:00:00",-148.96119280185758,61.9682995,6,0.786132182346726,0,0,0,9,"",1,-148.97083899684256,61.962264727134034,1561.1458,2071.3284,1761.023,1782.7524,14.6375265,245.217041015625,6,"COPDEM30",2055
"RGI2000-v7.0-G-01-11082","01","01-04","G211030E61978N",398491,624,"2009-08-03T00:00:00",-148.9698424732583,61.9781725,6,0.188317308431161,0,0,0,9,"",1,-148.97329261825962,61.98135577468146,1540.9727,1879.6344,1717.697,1713.475,23.583206,335.4711971282959,8,"COPDEM30",809
"RGI2000-v7.0-G-01-11083","01","01-04","G211048E61982N",398542,624,"2009-08-03T00:00:00",-148.94805752131566,61.982214,6,1.373968978494249,0,0,0,9,"",1,-148.96575529187757,61.98582608954603,1515.1971,2065.4468,1848.7593,1837.5275,19.037724,321.35081481933594,8,"COPDEM30",1683
"RGI2000-v7.0-G-01-11084","01","01-04","G211058E61976N",398564,624,"2009-08-03T00:00:00",-148.94249118401487,61.975728000000004,6,0.052228474705118,0,0,0,9,"",1,-148.93944780536097,61.97617892657536,1878.0596,2054.1853,1993.2766,1986.2408,29.836733,85.93859,3,"COPDEM30",367
"RGI2000-v7.0-G-01-11085","01","01-04","G211055E61992N",398560,624,"2009-08-03T00:00:00",-148.94694618510994,61.991724500000004,6,0.657039804655082,0,0,0,9,"",1,-148.95922318934853,61.992332074412914,1620.0594,2127.624,1809.8291,1817.2745,20.050537,289.1438674926758,7,"COPDEM30",1606
"RGI2000-v7.0-G-01-11086","01","01-04","G211056E61989N",398568,624,"2009-08-03T00:00:00",-148.9417527355948,62.0001205,6,1.739229797063847,0,0,0,9,"",1,-148.96259014282845,61.99374045354116,1611.3962,2178.6704,1857.762,1860.491,13.866283,273.75167083740234,7,"COPDEM30",2678
"RGI2000-v7.0-G-01-11087","01","01-04","G211055E62008N",398561,624,"2009-08-03T00:00:00",-148.93888287897693,62.008921,6,1.083561112198548,0,0,0,9,"",1,-148.96461371716492,62.00222268943308,1635.6993,2277.764,1906.0819,1901.7671,17.461555,253.0301971435547,7,"COPDEM30",2074
"RGI2000-v7.0-G-01-11088","01","01-04","G211073E62007N",398590,624,"2009-08-03T00:00:00",-148.92663603134883,62.006742,6,0.061502295098577,0,0,0,9,"",1,-148.92279580836262,62.00388258943878,2098.3408,2283.973,2225.066,2218.2998,20.83108,172.54736,5,"COPDEM30",584
"RGI2000-v7.0-G-01-11089","01","01-04","G211086E62007N",398629,624,"2009-08-03T00:00:00",-148.91610437968995,62.018864,6,6.908392732193466,0,0,0,9,"",1,-148.91920021182813,62.04076477244535,1310.166,2202.7737,1849.7211,1809.3228,14.848342,0.56026113,1,"COPDEM30",5225
"RGI2000-v7.0-G-01-11090","01","01-04","G211122E62026N",398691,624,"2009-08-03T00:00:00",-148.88267377862178,62.026911,6,1.267138181178521,0,0,0,9,"",1,-148.90236433313282,62.03461302329056,1494.7196,2281.5142,1959.5585,1932.2885,20.149796,329.0384979248047,8,"COPDEM30",2620
"RGI2000-v7.0-G-01-11091","01","01-04","G211131E62033N",398717,624,"2009-08-03T00:00:00",-148.86782206319702,62.0325265,6,0.773232289606446,0,0,0,9,"",1,-148.88720466162894,62.037245729224495,1675.1626,2178.3562,1960.4171,1951.5126,14.861739,311.5895004272461,8,"COPDEM30",1982
"RGI2000-v7.0-G-01-11092","01","01-04","G211152E62036N",398770,624,"2009-08-03T00:00:00",-148.84870379522,62.035796000000005,6,0.035765853104813,0,0,0,9,"",1,-148.846774078625,62.035386134553804,2232.9268,2313.6487,2258.289,2264.2112,19.275988,111.95402,3,"COPDEM30",245
"RGI2000-v7.0-G-01-11093","01","01-04","G211159E62029N",398785,624,"2009-08-03T00:00:00",-148.8401107090637,62.0295265,6,0.25487154262934,0,0,0,9,"",1,-148.83226697223466,62.029365426400524,1790.1979,1990.8584,1918.6322,1906.816,13.41139,103.08553,3,"COPDEM30",932
"RGI2000-v7.0-G-01-11094","01","01-04","G211175E62028N",398821,624,"2009-08-03T00:00:00",-148.8248125,62.027848,6,0.038716261940641,0,0,0,9,"",1,-148.82229465825293,62.02888740745318,1727.5963,1785.6589,1762.6031,1761.6007,14.346236,1.1992117,1,"COPDEM30",341
"RGI2000-v7.0-G-01-11095","01","01-04","G211176E62040N",398827,624,"2009-08-03T00:00:00",-148.82470164520123,62.0403525,6,0.045028965184484,0,0,0,9,"",1,-148.821923424474,62.041867462744996,1734.626,1873.8315,1830.5726,1819.9292,21.64163,26.126432,2,"COPDEM30",395
"RGI2000-v7.0-G-01-11096","01","01-04","G211143E62040N",398712,624,"2009-08-03T00:00:00",-148.86806371728056,62.045819,6,2.367215520440036,0,0,0,9,"",1,-148.83663978364262,62.05588433756141,1434.8708,2320.7976,1801.5918,1830.5973,18.398396,16.667603,1,"COPDEM30",3197
"RGI2000-v7.0-G-01-11097","01","01-04","G211127E62060N",398697,624,"2009-08-03T00:00:00",-148.87248869296127,62.061786,6,0.556547987643773,0,0,0,9,"",1,-148.86472903011529,62.05694649098023,1795.6703,2198.3042,2002.118,2004.8353,17.862856,123.04589,4,"COPDEM30",1599
"RGI2000-v7.0-G-01-11098","01","01-04","G211143E62062N",398752,624,"2009-08-03T00:00:00",-148.8569784685717,62.06163,6,0.089148420001636,0,0,0,9,"",1,-148.85403722861923,62.063285745486354,1731.195,1878.486,1803.2708,1803.5994,21.655413,14.096023,1,"COPDEM30",507
"RGI2000-v7.0-G-01-11099","01","01-04","G211123E62074N",398698,624,"2009-08-03T00:00:00",-148.8774998166047,62.073209,6,0.102657086582752,0,0,0,9,"",1,-148.8779288490789,62.07550731418599,1660.0778,1891.6771,1748.419,1753.6212,22.977999,357.9249749183655,1,"COPDEM30",573
"RGI2000-v7.0-G-01-11100","01","01-04","G211112E62075N",398677,624,"2009-08-03T00:00:00",-148.88832960957603,62.0755415,6,0.399664726213713,0,0,0,9,"",1,-148.88020423264314,62.07887215944233,1515.5044,1905.6959,1756.7358,1731.673,20.814545,29.412525,2,"COPDEM30",1162
"RGI2000-v7.0-G-01-11101","01","01-04","G211115E62068N",398682,624,"2009-08-03T00:00:00",-148.8855613457249,62.06892,6,0.059431494291417,0,0,0,9,"",1,-148.88622644686578,62.070384215013384,2032.6788,2299.597,2200.399,2189.68,37.489376,343.6975517272949,1,"COPDEM30",385
"RGI2000-v7.0-G-01-11102","01","01-04","G211100E62091N",398655,624,"2009-08-03T00:00:00",-148.9010232631561,62.0912045,6,0.290616784859584,0,0,0,9,"",1,-148.90276348251032,62.08687363509166,1747.9583,1973.017,1868.8032,1860.3013,12.705755,217.872787475586,6,"COPDEM30",1125
"RGI2000-v7.0-G-01-11103","01","01-04","G211088E62091N",398623,624,"2009-08-03T00:00:00",-148.91222798545218,62.09118,6,0.03150868626557,0,0,0,9,"",1,-148.9100971914467,62.09080566866195,2066.2153,2244.4219,2170.7705,2166.317,36.203087,98.72248,3,"COPDEM30",248
"RGI2000-v7.0-G-01-11104","01","01-04","G211088E62096N",398624,624,"2009-08-03T00:00:00",-148.9125224889674,62.095856999999995,6,0.026140270692294,0,0,0,9,"",1,-148.9102409841234,62.096143278584854,2236.7542,2365.4753,2329.3633,2324.2937,34.506027,47.654068,2,"COPDEM30",195
"RGI2000-v7.0-G-01-11105","01","01-04","G211085E62103N",398625,624,"2009-08-03T00:00:00",-148.9121808006721,62.103383,6,0.210020509768214,0,0,0,9,"",1,-148.90443984969613,62.10563934971643,1501.9647,1788.7047,1611.0583,1617.598,14.870477,32.130222,2,"COPDEM30",1184
"RGI2000-v7.0-G-01-11106","01","01-04","G211107E62100N",398667,624,"2009-08-03T00:00:00",-148.89377504693306,62.0993775,6,0.027013064751028,0,0,0,9,"",1,-148.89476150170523,62.10044511864167,2024.9856,2105.7559,2072.8845,2070.4211,26.281422,319.54754638671875,8,"COPDEM30",214
"RGI2000-v7.0-G-01-11107","01","01-04","G211060E62104N",398573,624,"2009-08-03T00:00:00",-148.94009083356545,62.1045465,6,0.057626114222736,0,0,0,9,"",1,-148.9391527773399,62.105756125051805,1785.5582,1971.9161,1883.625,1879.5366,32.94624,46.25281,2,"COPDEM30",303
"RGI2000-v7.0-G-01-11108","01","01-04","G211068E62097N",398569,624,"2009-08-03T00:00:00",-148.9396558140972,62.110668000000004,6,1.334441300632104,0,0,0,9,"",1,-148.92069559611494,62.12438366477973,1372.8558,1950.6288,1537.5938,1572.4498,17.927792,31.328136,2,"COPDEM30",3753
"RGI2000-v7.0-G-01-11109","01","01-04","G211052E62110N",398551,624,"2009-08-03T00:00:00",-148.94818109758364,62.109669499999995,6,0.148596390927613,0,0,0,9,"",1,-148.95208797866516,62.11230866178656,1617.9967,1901.7828,1760.5466,1758.158,21.549156,345.24956035614014,1,"COPDEM30",745
"RGI2000-v7.0-G-01-11110","01","01-04","G211036E62048N",398509,624,"2009-08-03T00:00:00",-148.96322445229242,62.048846,6,0.364685918250436,0,0,0,9,"",1,-148.96935119936333,62.05306939888758,1587.2188,2010.6322,1852.6261,1832.6545,25.076702,351.1662845611572,1,"COPDEM30",1057
"RGI2000-v7.0-G-01-11111","01","01-04","G211031E62040N",398495,624,"2009-08-03T00:00:00",-148.96734698334197,62.04042,6,0.69132937313566,0,0,0,9,"",1,-148.97804009612773,62.044593615577455,1647.2223,2045.5485,1877.4983,1867.4716,19.938389,309.65530014038086,8,"COPDEM30",1360
"RGI2000-v7.0-G-01-11112","01","01-04","G211052E62038N",398550,624,"2009-08-03T00:00:00",-148.94761437314128,62.038072,6,0.423235110070464,0,0,0,9,"",1,-148.93939058789758,62.03955694062033,1664.2012,2114.8118,1803.8046,1811.5518,21.447466,40.422462,2,"COPDEM30",1036
"RGI2000-v7.0-G-01-11113","01","01-04","G211023E62031N",398464,624,"2009-08-03T00:00:00",-148.9920791506807,62.0381485,6,3.913377368461697,0,0,0,9,"",1,-148.9888743612911,62.05056467759091,1453.9154,2311.8997,1804.1001,1804.0294,15.54838,340.6216983795166,1,"COPDEM30",4013
"RGI2000-v7.0-G-01-11114","01","01-04","G210987E62032N",398396,624,"2009-08-03T00:00:00",-149.00997580261188,62.0311645,6,0.204346751183165,0,0,0,9,"",1,-149.02309439382233,62.03005844313567,1565.737,2091.5596,1775.8259,1782.649,25.018484,297.3973999023437,8,"COPDEM30",1266
"RGI2000-v7.0-G-01-11115","01","01-04","G210995E62024N",398406,624,"2009-08-03T00:00:00",-149.0032855613383,62.025373,6,0.121562122939292,0,0,0,9,"",1,-149.00889862369078,62.023526634370775,1727.3231,1889.9323,1801.8169,1803.6852,16.970638,238.64776611328125,6,"COPDEM30",641
"RGI2000-v7.0-G-01-11116","01","01-04","G211032E62018N",398500,624,"2009-08-03T00:00:00",-148.96990159557004,62.019011500000005,6,1.055219486800383,0,0,0,9,"",1,-148.978877969528,62.01333280695254,1679.0294,2132.2148,1827.5315,1841.7413,12.504009,259.5606460571289,7,"COPDEM30",1843
"RGI2000-v7.0-G-01-11117","01","01-04","G211038E62012N",398519,624,"2009-08-03T00:00:00",-148.9600944595719,62.013600999999994,6,0.279719955334551,0,0,0,9,"",1,-148.96943838524447,62.010504801592226,1701.7048,2003.7072,1855.7549,1856.5259,18.804796,254.4204635620117,7,"COPDEM30",1072
"RGI2000-v7.0-G-01-11118","01","01-04","G211093E61990N",398626,624,"2009-08-03T00:00:00",-148.90736703345726,61.986237,6,3.782276389320947,0,0,0,9,"",1,-148.92278933676445,61.969695442828304,1445.5367,2237.0437,1851.0979,1841.7167,11.396699,251.36434173583984,7,"COPDEM30",3741
"RGI2000-v7.0-G-01-11119","01","01-04","G211097E61977N",398649,624,"2009-08-03T00:00:00",-148.90363862081784,61.976964,6,0.198365465140385,0,0,0,9,"",1,-148.91090599253766,61.978733880430816,1824.2845,2082.0269,1968.5574,1958.6533,21.401108,305.44024658203125,8,"COPDEM30",827
"RGI2000-v7.0-G-01-11120","01","01-04","G211109E61974N",398676,624,"2009-08-03T00:00:00",-148.88864110654595,61.9751465,6,0.054021756784837,0,0,0,9,"",1,-148.8934905198351,61.97358587399217,1830.8015,2007.2028,1945.2948,1928.3871,22.122105,256.1776885986328,7,"COPDEM30",525
"RGI2000-v7.0-G-01-11121","01","01-04","G211143E61971N",398749,624,"2009-08-03T00:00:00",-148.85721251230422,61.971385999999995,6,0.172895345852595,0,0,0,9,"",1,-148.85716861199273,61.96815429044326,1806.1384,1956.2008,1880.5118,1877.7712,12.937491,184.5164337158203,5,"COPDEM30",695
"RGI2000-v7.0-G-01-11122","01","01-04","G211145E61966N",398758,624,"2009-08-03T00:00:00",-148.854305991171,61.965937499999995,6,0.175604751771999,0,0,0,9,"",1,-148.85868116454725,61.962207204574895,1705.011,1931.9785,1837.0076,1831.4128,18.936789,252.99964141845703,7,"COPDEM30",940
"RGI2000-v7.0-G-01-11123","01","01-04","G211161E61966N",398793,624,"2009-08-03T00:00:00",-148.83771146006688,61.965973500000004,6,1.056677311150545,0,0,0,9,"",1,-148.847738079814,61.958927838899776,1708.5261,2002.1364,1851.1719,1855.4834,10.671254,188.4315643310547,5,"COPDEM30",2038
"RGI2000-v7.0-G-01-11124","01","01-04","G211170E61954N",398812,624,"2009-08-03T00:00:00",-148.8301341205937,61.9541225,6,0.025216475986645,0,0,0,9,"",1,-148.8320687229968,61.95313510865621,1606.586,1649.4445,1625.6765,1625.6167,11.78405,276.8111267089844,7,"COPDEM30",266
"RGI2000-v7.0-G-01-11125","01","01-04","G211182E61953N",398846,624,"2009-08-03T00:00:00",-148.81857179275093,61.9520975,6,0.388108987998238,0,0,0,9,"",1,-148.83120462318675,61.95099225035598,1589.0391,2042.6643,1805.3132,1795.2012,18.305374,294.2639617919922,8,"COPDEM30",1566
"RGI2000-v7.0-G-01-11126","01","01-04","G211186E61958N",398854,624,"2009-08-03T00:00:00",-148.80957643401487,61.9574375,6,0.739910881287442,0,0,0,9,"",1,-148.82940272448994,61.95801939509189,1687.5033,2143.4028,1924.1677,1931.0038,16.907383,265.11155700683594,7,"COPDEM30",1829
"RGI2000-v7.0-G-01-11127","01","01-04","G211207E61946N",398898,624,"2009-08-03T00:00:00",-148.79278915561912,61.946513499999995,6,0.029715264840955,0,0,0,9,"",1,-148.79111192590693,61.94717293822409,1663.2019,1739.5806,1700.565,1700.7625,26.911718,14.172671,1,"COPDEM30",222
"RGI2000-v7.0-G-01-11128","01","01-04","G211253E61960N",398978,624,"2009-08-03T00:00:00",-148.74877548669005,61.961927,6,0.174710628993931,0,0,0,9,"",1,-148.74581873972565,61.965258466095,1661.5586,1989.1923,1752.266,1774.2615,21.038921,11.376936,1,"COPDEM30",830
"RGI2000-v7.0-G-01-11129","01","01-04","G211262E61955N",398994,624,"2009-08-03T00:00:00",-148.7404711442653,61.9567755,6,0.226216763688127,0,0,0,9,"",1,-148.73465874693167,61.96020986230168,1643.3518,1931.4854,1819.3137,1812.1322,17.582573,8.388965,1,"COPDEM30",968
"RGI2000-v7.0-G-01-11130","01","01-04","G211269E61959N",399014,624,"2009-08-03T00:00:00",-148.73145884842154,61.9592665,6,0.028811548732616,0,0,0,9,"",1,-148.72951676731927,61.96032928912805,1591.7372,1661.0979,1629.0791,1628.9708,18.351297,2.8849576,1,"COPDEM30",233
"RGI2000-v7.0-G-01-11131","01","01-04","G211256E61978N",398987,624,"2009-08-03T00:00:00",-148.7434363028881,61.9786595,6,0.075642623100182,0,0,0,9,"",1,-148.7472506279732,61.98028830154337,1634.2596,1790.1188,1730.3569,1724.7128,21.22035,340.14361000061035,1,"COPDEM30",440
"RGI2000-v7.0-G-01-11132","01","01-04","G211246E61978N",398966,624,"2009-08-03T00:00:00",-148.75256472810304,61.978103000000004,6,0.09635174792609,0,0,0,9,"",1,-148.75177056460268,61.97923099276925,1714.2235,1843.8168,1760.6097,1766.1149,19.006834,11.628889,1,"COPDEM30",382
"RGI2000-v7.0-G-01-11133","01","01-04","G211237E61978N",398947,624,"2009-08-03T00:00:00",-148.76377858353197,61.978972,6,0.160618130220618,0,0,0,9,"",1,-148.76059015627504,61.983246376878974,1847.4791,2099.1406,1975.5021,1970.5343,21.672272,44.252018,2,"COPDEM30",1010
"RGI2000-v7.0-G-01-11134","01","01-04","G211198E62004N",398885,624,"2009-08-03T00:00:00",-148.79950648887512,62.007169,6,0.541068009932866,0,0,0,9,"",1,-148.78861982897917,62.01054374380778,1710.1548,2082.1028,1900.0432,1893.6003,16.504623,30.982067,2,"COPDEM30",1608
"RGI2000-v7.0-G-01-11135","01","01-04","G211189E62010N",398856,624,"2009-08-03T00:00:00",-148.8115283995539,62.010333,6,0.026904613668956,0,0,0,9,"",1,-148.8131230213983,62.00968535976287,2028.7002,2141.4856,2073.1968,2076.34,26.971537,254.404052734375,7,"COPDEM30",238
"RGI2000-v7.0-G-01-11136","01","01-04","G211180E62007N",398836,624,"2009-08-03T00:00:00",-148.82017724038957,62.007845,6,0.155787292776226,0,0,0,9,"",1,-148.8226070718617,62.010637404883084,1746.9414,1967.499,1841.2069,1845.4083,19.485733,328.54916191101074,8,"COPDEM30",684
"RGI2000-v7.0-G-01-11137","01","01-04","G211151E62006N",398768,624,"2009-08-03T00:00:00",-148.85523743363217,62.0095315,6,3.858964052708488,0,0,0,9,"",1,-148.81889239538137,62.019935710456565,1463.7584,2207.0432,1937.1233,1902.3159,13.86919,44.890068,2,"COPDEM30",3770
"RGI2000-v7.0-G-01-11138","01","01-04","G211139E62018N",398739,624,"2009-08-03T00:00:00",-148.86174612577446,62.017568999999995,6,0.059434138611753,0,0,0,9,"",1,-148.85780819014803,62.016633201234576,2168.6917,2271.7048,2218.812,2219.1597,21.294184,176.01785,5,"COPDEM30",441
"RGI2000-v7.0-G-01-11139","01","01-04","G211151E62023N",398763,624,"2009-08-03T00:00:00",-148.85255319609666,62.0219485,6,0.516916467391019,0,0,0,9,"",1,-148.8375547229232,62.0220224492088,1711.6736,2119.0403,1904.6956,1887.0916,15.773409,62.53977,2,"COPDEM30",1410
"RGI2000-v7.0-G-01-11140","01","01-04","G211260E62042N",398995,624,"2009-08-03T00:00:00",-148.73820700766015,62.0426525,6,0.267433285542962,0,0,0,9,"",1,-148.74474128644417,62.04654812900169,1700.1323,2095.0886,1835.0262,1847.8306,18.862524,347.6917953491211,1,"COPDEM30",1090
"RGI2000-v7.0-G-01-11141","01","01-04","G211291E62040N",399047,624,"2009-08-03T00:00:00",-148.7121037895541,62.0422595,6,3.63977250601173,0,0,0,9,"",1,-148.72098826039368,62.05315437338077,1606.1255,2239.0461,1933.0845,1923.125,14.038392,347.4727840423584,1,"COPDEM30",2929
"RGI2000-v7.0-G-01-11142","01","01-04","G211316E62043N",399082,624,"2009-08-03T00:00:00",-148.68709529481052,62.0469035,6,0.748342290518683,0,0,0,9,"",1,-148.69115682716233,62.052873303339084,1657.258,2182.6782,1838.0822,1863.2698,18.396965,340.54093742370605,1,"COPDEM30",1699
"RGI2000-v7.0-G-01-11143","01","01-04","G211324E62049N",399102,624,"2009-08-03T00:00:00",-148.67694830555558,62.050191,6,0.292236346835271,0,0,0,9,"",1,-148.68429499587464,62.053337925333615,1669.975,1883.2305,1805.0912,1793.9468,12.040701,318.9176559448242,8,"COPDEM30",1114
"RGI2000-v7.0-G-01-11144","01","01-04","G211352E62040N",399151,624,"2009-08-03T00:00:00",-148.64789160549776,62.0381615,6,3.89130932045892,0,0,0,9,"",1,-148.66746559323943,62.027144568117116,1673.7812,2291.277,1973.7607,1971.2573,10.370174,239.19122314453125,6,"COPDEM30",3335
"RGI2000-v7.0-G-01-11145","01","01-04","G211298E62014N",399077,624,"2009-08-03T00:00:00",-148.6423378925926,62.009634000000005,6,56.09267065234633,0,0,0,9,"",1,-148.7586996789731,62.023803557185964,1162.5815,2439.838,1930.7632,1897.4781,7.543257,325.4147644042969,8,"COPDEM90",14540
"RGI2000-v7.0-G-01-11146","01","01-04","G211331E62001N",399114,624,"2009-08-03T00:00:00",-148.66880886138054,62.0011595,6,0.081959985073733,0,0,0,9,"",1,-148.66834407231542,62.00314317537239,1782.0991,1908.639,1847.7744,1847.1849,16.839703,350.5122241973877,1,"COPDEM30",463
"RGI2000-v7.0-G-01-11147","01","01-04","G211393E62000N",399232,624,"2009-08-03T00:00:00",-148.60686027156322,62.000429,6,0.544187319108241,0,0,0,9,"",1,-148.6212067899459,62.000220997643765,1759.8251,2055.3286,1942.427,1926.326,11.491777,274.15279388427734,7,"COPDEM30",1726
